gid,dollars_per_acre
62,0.00000000000000000000
108,5578.6032268106818882
448,0.00000000000000000000
609,3732.8029877776429761
968,29683.9550618696231
1644,0.00000000000000000000
909,0.00000000000000000000
200,0.00000000000000000000
3518,6609.3027397351568697
1487,32479.6625697927464
2097,0.00000000000000000000
1982,10928.7644690963362
15,0.00000000000000000000
21,0.00000000000000000000
947,0.00000000000000000000
675,529.1093037791268071
246,0.00000000000000000000
883,170681.8456186400555
2414,0.00000000000000000000
2114,0.00000000000000000000
219,0.00000000000000000000
970,828.0632487981968724
1036,117013.9006921672107
2877,1125.6458762960652245
3367,0.00000000000000000000
2775,656.4841427679387855
2100,0.00000000000000000000
2774,0.00000000000000000000
1459,1079.8416604204339343
2083,2795.2852969847136219
2269,0.00000000000000000000
2067,0.00000000000000000000
2292,0.00000000000000000000
3919,0.00000000000000000000
762,31022.7301382034335
3526,6226.3811697112966112
3595,16201.0769826230130
1042,8085.2676637101930989
69,343032.88358748127445
316,24151.2433760015506
1069,363.5953050664871461
3300,39.4385082217993975
3724,0.00000000000000000000
1486,0.00000000000000000000
3219,0.00000000000000000000
553,15018.9970116548432
729,0.00000000000000000000
1819,25104.2060850620823
2690,122.6000229727220126
3962,628.6842193347078804
45,2221.6913617337776899
2504,0.00000000000000000000
635,312350.236980660742
666,0.00000000000000000000
3660,0.00000000000000000000
678,0.00000000000000000000
1948,42958.3620985677927
884,260719.7743476011666
171,607.1886334926512540
204,291173.25540577748431
251,26633.8706111154428
255,467.7786795148941900
1992,0.00000000000000000000
1032,73548.4765147708854
348,4936.0296959954200126
3058,36607.1930738085242
921,0.00000000000000000000
29,0.00000000000000000000
1753,1002.4075598620318434
2115,81266.654486873572
1791,0.00000000000000000000
192,12612.3410740847828
3967,3224.5748207734192320
3958,137336.2525323868646
388,20678.9160969196862
1995,81019.8186727653240
2065,28380.9687966977933
2796,0.00000000000000000000
198,2036003.6942653063998
769,418.8023343969159069
241,7414.7577738191765216
237,2147.2735053271892379
1029,135108.2380581805864
322,0.00000000000000000000
1067,2432.1388734225537305
2770,0.00000000000000000000
2256,102830.64775591417200
3044,7295.0390917737410995
2523,5180.1728835770069930
2524,0.00000000000000000000
2754,8926.7846639084924218
2795,0.00000000000000000000
2837,759.7017828848528883
756,11423.3585761527839
3045,0.00000000000000000000
1030,172113.3544504861430
2220,159.7069053685717654
804,14897.910763025450
875,85744.9457111500509
2408,397.3340419260202433
2425,0.00000000000000000000
2497,198.0203746429814659
2603,0.00000000000000000000
2629,4513.8515347665393401
2665,0.00000000000000000000
395,11703.5147588750456
1018,11519.7762083825032
949,191153.8390770007875
3853,5833.4828291111731845
2069,0.00000000000000000000
2953,0.00000000000000000000
1448,24585.6332458669697
1095,201782.7665171356576
2071,985.1092435196994246
2085,0.00000000000000000000
1108,14024.2148909447071
2285,5871.0399309345807701
1176,57708.0689780050018
1307,136245.8140013386148
1205,12381213.79052686267795
2299,26086.9052895400171
2594,0.00000000000000000000
2104,0.00000000000000000000
1621,0.00000000000000000000
1686,56898.7712044226266
1749,54839.4211737846667
1763,11650.0850605853638
1690,0.00000000000000000000
1829,2131.9931936860818229
1046,26021.5924809388941
1839,5892.1538264317660473
2059,0.00000000000000000000
1937,89428.6382870175011
3225,0.00000000000000000000
2958,0.00000000000000000000
3506,2352.0193990159645016
2810,10014.438007179813
1945,12683.2805571190596
2303,7228.4010483087760265
2605,0.00000000000000000000
2073,15564.3830385228994
2390,0.00000000000000000000
2952,0.00000000000000000000
257,0.00000000000000000000
2230,16381.8776769100796
2258,4620.8401674731424053
2245,545.7437671071500655
2255,3672.0846252706371247
2886,30673.782623250781
2092,0.00000000000000000000
2405,2212.9790886569025089
2397,66.0328903951878812
2521,0.00000000000000000000
2518,19830.3770687267175
2543,141.0370437084236928
2593,9807.0723115058007754
2545,11787.6282885538733
1175,0.00000000000000000000
2606,0.00000000000000000000
1178,0.00000000000000000000
1590,139239.8513778379179
3663,8643.6039187152612298
818,46864.1033523530619
2238,0.00000000000000000000
3717,85.0049920479236005
3709,65073.0970450372459
346,80017.5148508695309
467,88838.417909524184
505,138367.6402130443303
540,22989.2238293817440
612,51954.2515420970717
2216,0.00000000000000000000
659,98040.037399553394
1787,138052.4537000726677
50,0.00000000000000000000
1103,30748.033029503716
1104,1439.5196158024596523
1162,0.00000000000000000000
1184,52270.626170636066
2792,1717.3482523013154677
350,5962.7088389017695987
1797,316.4701167426615171
2066,313894.8993252339736
2416,0.00000000000000000000
295,5374.3614334929207745
1996,10323.5486847853118
2417,690.8966661369214559
1649,0.00000000000000000000
194,42997.877940292935
191,0.00000000000000000000
684,0.00000000000000000000
342,0.00000000000000000000
3897,2108.4069801796027066
2268,0.00000000000000000000
966,116229.9249764865017
627,41923.818754880413
673,0.00000000000000000000
665,0.00000000000000000000
2668,16.8028684130048080
2794,0.00000000000000000000
2696,0.00000000000000000000
2064,33004.8782525890011
1460,534.0660797203757255
71,0.00000000000000000000
491,0.00000000000000000000
2420,0.00000000000000000000
2107,0.00000000000000000000
2973,3720.9937481947047423
23,0.00000000000000000000
1793,777.6846288217438728
1642,0.00000000000000000000
1491,0.00000000000000000000
2266,0.00000000000000000000
766,7272428.49410455713407
2093,0.00000000000000000000
2528,17272.2770509430879
1792,0.00000000000000000000
377,90192.2755609219976
1777,370848.101993386070
1495,26346.1003346993763
1633,0.00000000000000000000
1600,0.00000000000000000000
3695,851.0133126599966487
1210,0.00000000000000000000
174,32285.9725509233735
2772,0.00000000000000000000
296,4558.4684804809874168
811,402.2433579560874800
2611,0.00000000000000000000
2105,0.00000000000000000000
1601,46974.0746509499891
26,488.3675903502588669
56,129754.5000156877354
94,18962.9828224065691
386,1678.0452922159682340
162,132402.0657005764878
165,84119.6888976579101
167,92904.1981087135318
65,0.00000000000000000000
318,121993.7671758587449
2112,0.00000000000000000000
1040,41518.2670573483957
359,79986.7356537349473
376,12556.5404360064436
2816,0.00000000000000000000
2070,2462.9648317866360388
478,0.00000000000000000000
458,187868.2234923961051
470,80.4314882848633518
1049,6648.1853740471855914
494,0.00000000000000000000
488,19727.1750408686951
541,4529.9170904766704281
548,2791.9366707451178877
599,595156.8500901105149
592,205708.0467515711852
2526,0.00000000000000000000
626,1731795.1113047099963
2847,0.00000000000000000000
619,0.00000000000000000000
624,14245.1809886542835
629,185.8193006569405605
655,2109.6442078014960384
680,2695902.3234950185443
746,5253.3596317018422445
749,0.00000000000000000000
764,80350.473751111999
1027,76148.2076152062688
2965,0.00000000000000000000
3048,790856.1202214446097
3065,0.00000000000000000000
1017,24786.253982998161
1195,31255.1167561064416
252,33112.579005272313
3229,45099.889415246797
1057,14576.686364791903
1091,10631.6651756922423
1101,2160.8548345638951900
1770,6918.6013576827791735
1192,39142.2146688741637
1196,8213.8996711722832737
3061,16524.9342941183020
1227,77246.4536186786057
1234,5272.5709688348573015
1313,0.00000000000000000000
2620,0.00000000000000000000
1297,43864.5614045870706
3598,8165.6217741519040458
502,0.00000000000000000000
1301,53433.7400150365240
2146,74.5855955358819911
1347,855.2939293874815818
1364,1260.8702675267639732
1367,2911.3283533031428857
66,1545.1134014572860152
1444,10910.6644303286277
2262,4682.8564373829310380
1475,578.7027826595367915
1492,67117.1930905250443
1511,0.00000000000000000000
1521,0.00000000000000000000
1588,96383.1224556540082
1643,12947.20356044543012
1762,15933.4997336992726
2692,0.00000000000000000000
1789,237.0789192644666168
1891,471363.5946219723614
2047,0.00000000000000000000
2131,34378.113667878534
2153,0.00000000000000000000
2210,202792.5996008533451
2211,200390.3847054350122
2206,74689.7603943140677
2247,177213.8138906001120
2291,4059.4539546410280884
2309,864.6903415350610642
2423,0.00000000000000000000
2769,12462.8641350907784
2514,0.00000000000000000000
2522,0.00000000000000000000
2572,3514.4313659315184169
2685,10454.7280665138487
2755,4852.6636118617804137
2783,0.00000000000000000000
2878,0.00000000000000000000
2880,265.4449029104824451
3038,448.5257158550171308
2961,8772.5922313936231561
513,0.00000000000000000000
3142,940800.9873169285976
3293,2978.0652774632820849
3505,0.00000000000000000000
3510,17295.7882081587316
3520,5566.8810312707894305
2495,19951.9753592838847
239,10419.2814238891752
3572,0.00000000000000000000
3599,15841.0506977444995
3649,0.00000000000000000000
3666,0.00000000000000000000
3715,0.00000000000000000000
1466,35420.8766381897234
3783,30440.7676039284168
3774,2899.4627322201805792
3829,0.00000000000000000000
3651,0.00000000000000000000
2111,0.00000000000000000000
3812,7903.1040473709972463
3843,40993.7921722464815
3859,1339.7972772204181495
475,0.00000000000000000000
315,26095.9483349155685
3900,55564.717629168470
3924,0.00000000000000000000
3631,51474.690752982230
3653,0.00000000000000000000
2240,179.8684855490858317
3942,1725.5213003463347474
61,0.00000000000000000000
543,0.00000000000000000000
2101,0.00000000000000000000
259,1232530.1364354120687
324,0.00000000000000000000
88,0.00000000000000000000
95,0.00000000000000000000
1028,138468.5275735869478
1529,30357.9662898511181
205,0.00000000000000000000
971,67745.8358201916589
669,0.00000000000000000000
330,12259.9560555387540
2589,0.00000000000000000000
382,0.00000000000000000000
918,0.00000000000000000000
407,16079.008292105016
396,330.6287799516277023
1527,0.00000000000000000000
409,24687.541413301176
2244,0.00000000000000000000
410,21987.0205757045908
412,346843.6920652498071
444,0.00000000000000000000
912,0.00000000000000000000
1450,56971.3582743043539
474,0.00000000000000000000
492,26991.3843781097779
507,1183.3228044824820884
534,105662.502594637719
631,0.00000000000000000000
1927,0.00000000000000000000
625,13740.0830306842403
1325,52589.7057968530725
677,0.00000000000000000000
682,528.1918502023618901
734,0.00000000000000000000
800,0.00000000000000000000
745,11710.5062742679782
751,296.1069339000087806
761,3372.3000754766410291
797,30597.2064177699862
1324,47401.3092487189320
882,113889.1073472718699
245,71599.2391637605718
254,32825.354742927533
1063,0.00000000000000000000
1451,144684.8695984754280
1191,121294.2691117661859
1203,0.00000000000000000000
1771,0.00000000000000000000
1363,3689.8642220105278110
1206,22266.486727786878
1300,29724.7734201239342
1328,2039.8846018624056102
1373,19848.7325624024030
1518,0.00000000000000000000
1539,165822.3630122646153
2429,0.00000000000000000000
1637,0.00000000000000000000
1612,4748.2862050440396003
1680,0.00000000000000000000
1922,196312.1861834856208
2507,0.00000000000000000000
1531,46089.4609966354501
1794,0.00000000000000000000
1834,0.00000000000000000000
1908,13313.6884582839130
1949,0.00000000000000000000
1944,11240.7847924824666
1973,8468.6092161824381794
1994,12542.6301722129450
2140,0.00000000000000000000
2080,6109.4130054091884390
1468,0.00000000000000000000
2133,0.00000000000000000000
2160,11632.7251796850962
2149,0.00000000000000000000
2213,89254.043300190767
2226,0.00000000000000000000
2229,4020.7025587078358898
1526,107646.7644299470531
2242,8741.1723485795186568
2290,1852.6289349818764205
2284,476247.6847791030706
2427,224.8801672107114896
2398,5660.3757732481726914
2610,0.00000000000000000000
42,0.00000000000000000000
2622,451.5925482761982598
2695,0.00000000000000000000
2679,0.00000000000000000000
2680,13296.3520157416056
2698,49153.4491062895999
2699,0.00000000000000000000
2700,0.00000000000000000000
2712,370.2691910427404891
2713,0.00000000000000000000
2797,0.00000000000000000000
2871,0.00000000000000000000
3052,43739.1609307839584
3147,15980.9314710417875
3503,0.00000000000000000000
2246,30101.5878086559822
3508,2662.8871279351407306
3643,0.00000000000000000000
3716,0.00000000000000000000
3741,609887.8210592126341
3844,11478.431750750561
2963,0.00000000000000000000
3870,17879.042293389589
3872,155.3148114198416644
3901,0.00000000000000000000
5,3253.3435579636910216
20,0.00000000000000000000
1248,12948.2636373325347
1904,0.00000000000000000000
28,79944.3490785467606
35,394.1423819229618051
40,174888.8165466139909
103,353372.1416085489311
110,22182.6530815238033
146,54526.0229814188618
169,86698.2234385973834
178,11718.3536056310419
2621,11331.8515872071864
181,14786.8100396551386
297,2055.8349514007361279
243,0.00000000000000000000
1607,57118.4065837117061
313,407706.0333084672214
2409,0.00000000000000000000
319,154646.4084662146734
375,7946.8760134143278189
399,0.00000000000000000000
400,13077.0631200056399
1041,0.00000000000000000000
2595,0.00000000000000000000
450,0.00000000000000000000
464,0.00000000000000000000
1043,4028.2478665141910177
495,1656.7722236419838929
1050,0.00000000000000000000
487,136.5840707071501144
3042,0.00000000000000000000
525,254582.525130780176
944,11417.0586996832095
533,0.00000000000000000000
604,264634.8488949251298
960,0.00000000000000000000
2590,26436.114091850094
1684,0.00000000000000000000
736,30543.9366473450946
1756,0.00000000000000000000
758,56343.758524167127
763,1214090.4209536346862
791,15076.505974382902
812,67317.2086960084257
802,43803.4929419273838
885,168295.6349039674874
1597,0.00000000000000000000
806,75385.4514359071563
810,394.0409068265165442
873,0.00000000000000000000
900,2050.6643823400951313
1598,97245.6749459482622
904,4855.0548562147986740
2873,0.00000000000000000000
1115,0.00000000000000000000
1211,0.00000000000000000000
1628,777.8850863558154723
1238,178313.0786313648772
1235,1399.4092419225118729
1239,0.00000000000000000000
1295,288963.3010413222415
2091,3487.0117364615558996
1317,43281.6867189204734
1331,24188.3092091281845
1335,16252.1039294989108
3299,0.00000000000000000000
1445,396.9892578808803747
3366,0.00000000000000000000
1455,25806.705001785452
1463,23271.2849483610175
1926,70314.3396740107911
1510,22995.4387071177401
1515,24823.4067795852748
1540,691422.1493056464585
1587,24749.1396916644673
3667,10284.622116975627
1609,24833.127844203169
1696,0.00000000000000000000
1672,1166.0017139498478634
1687,0.00000000000000000000
1759,1508.3128799733512076
2301,53872.3391142980550
1742,0.00000000000000000000
2969,5867.0304545112313885
1798,3260.7531609450657156
1767,11729.6014753676000
2096,741677.0721837595013
1836,931.4993262635632727
1843,1203.9983397584765132
1895,9056.4480101002470318
1903,190649.6262623064678
1914,0.00000000000000000000
3040,0.00000000000000000000
2053,473133.9661531062691
2086,376960.1791970511303
2079,15126.5220204892314
2128,73772.3289845051300
2152,4238.1303561777083657
2159,35433.0810561058304
2609,0.00000000000000000000
2222,28858.6990479766516
2232,821.6683267701848311
2389,1977.2010100180306521
2394,263.1373786012094331
2076,0.00000000000000000000
2412,4295.3744845877501073
2476,18153.6996856926385
3704,57284.041332304300
3915,27924.281399702278
2519,32592.580407839289
1093,0.00000000000000000000
1023,2432.1595395417674273
2527,0.00000000000000000000
2689,0.00000000000000000000
2718,6123.3087364852831293
2720,0.00000000000000000000
2789,33.0821645141013039
2517,0.00000000000000000000
3936,0.00000000000000000000
2840,0.00000000000000000000
2869,0.00000000000000000000
3226,0.00000000000000000000
2975,26532.253026999578
3157,1173.1330012665389885
2872,0.00000000000000000000
3230,13523.815680398137
3906,10670.3277025718471
3514,10542.235541863312
3729,7155.9583519015122176
3611,0.00000000000000000000
3655,148.5932672433588986
3665,8531.8894183435898012
3703,173097.684780788622
3739,10860.7089224305641
3923,0.00000000000000000000
3742,31376.645672778154
3757,5350.8136020436047114
3927,11135.851148299771
3782,8788.7363467063817971
3810,3289.5903055786957699
3851,0.00000000000000000000
3960,0.00000000000000000000
7,111566.7287981505026
2426,0.00000000000000000000
3869,0.00000000000000000000
943,0.63161012741818823911
91,6260.9565619650571236
349,0.00000000000000000000
96,0.00000000000000000000
105,9929.5225369109505765
27,1831.8321774542303715
102,4.2748305998472637
1031,26813.793484691452
217,0.00000000000000000000
150,98724.8340133921904
164,86606.8977915832376
168,195022.4149306461921
959,0.00000000000000000000
179,23014.3351758372515
236,6265.4014015514471345
967,99349.122549095158
240,715.3144564541235291
265,4434.2646375514679720
299,13367.9317563280782
2773,0.00000000000000000000
329,9492.8358943673227378
355,10360.7610608261864
403,61560.7612743799568
70,31205.21705653916632
463,163.8370445415885854
484,0.00000000000000000000
743,0.00000000000000000000
500,305997.1810231106170
539,252.5989589317941547
2608,0.00000000000000000000
3721,0.00000000000000000000
662,9847.3613116242209439
654,6445.7149670620725548
679,146539.5359375577227
1033,140183.3923116850758
914,1540.7322061145406784
733,5406736.3579764410010
741,70764.759638839299
1019,0.00000000000000000000
3220,0.00000000000000000000
820,690.5692237899607309
759,92.0129580354403138
760,1428.2080601649861288
37,169748.1376740380940
765,16601.703720170222
768,5803.5606110043981357
817,0.00000000000000000000
821,331.4705460064971924
868,0.00000000000000000000
895,63004.8169092280936
897,2497.0347000631319225
919,785.0189293700644226
2498,0.00000000000000000000
248,1497010.4648781985559
258,9053.1823195690050436
261,75338.5936299283097
1166,11601.2626778613673
1187,997.7255196207664552
1226,38161.1716728841475
1230,58390.013713656335
2510,0.00000000000000000000
1303,116003.2134057953228
1318,1492.7190903081478230
1337,0.00000000000000000000
3929,5174.5384966366285940
1375,3426.7732651981690485
1442,116325.1104689604327
1469,2234.1708419624468731
1522,0.00000000000000000000
1619,40467.2536415396761
1673,166.6633903128568430
1678,10108.9174623665263
1746,14056.9808617470223
1782,221713.6482731192601
1784,98232.6729562411314
2885,0.00000000000000000000
1821,0.00000000000000000000
2099,94.5338510356631633
1898,28321.1870257895760
1932,0.00000000000000000000
1946,0.00000000000000000000
2224,79548.8531023382600
1965,1928.5059470880427260
1969,10243.267740435357
1974,1350.3173268905804024
2058,70561.2798709969790
2110,0.00000000000000000000
2084,529.2814896960038721
2130,440544.0830925759422
2141,0.00000000000000000000
2138,4547.1584163532618465
2212,472202.2343895445596
2209,70820.1175109716778
2233,39583.130262270159
2287,29276.5535756412089
2418,3051.8788272385202432
2422,0.00000000000000000000
2616,0.00000000000000000000
2474,355.1583347842101707
2618,1827.2606843082164535
2520,0.00000000000000000000
2602,0.00000000000000000000
2612,0.00000000000000000000
398,544088.8343266320913
2678,14396.1065463821007
2681,0.00000000000000000000
3043,4135.3629697159111135
2752,19720.039571784308
2790,0.00000000000000000000
2806,4984.5667804380300723
2839,811.0092343275116392
2972,13962.1817029959562
48,183273.8810265945858
3051,19735.8080487677382
3060,47548.2071377209216
3648,0.00000000000000000000
1320,19027.1630481117544
3063,165.9449280655441317
3374,0.00000000000000000000
3441,7410.3509520385780903
3515,0.00000000000000000000
3579,13098.6177238445234
2845,0.00000000000000000000
3714,0.00000000000000000000
3719,0.00000000000000000000
3972,18765.3862178323248
3728,28937.364684973526
3737,0.00000000000000000000
3755,170139.891715946524
3896,3275.2857250123346477
3809,143257.506925713718
196,0.00000000000000000000
3820,3030260.743650767929
3878,2920.2682477827890893
49,186508.6634811097028
3894,3778.7304177618219434
3902,4742.4992284403745691
3,112486.8749556013566
14,4087.7507857416079186
19,0.00000000000000000000
2261,0.00000000000000000000
2407,1974.3293116177795589
41,79219.7696386657425
208,0.00000000000000000000
1391,0.00000000000000000000
1345,0.00000000000000000000
153,4229.8545605609006644
220,388646.0248306705139
175,4912.6725273014525563
176,0.00000000000000000000
189,7157.2005347700858380
187,176.4404134743058264
212,0.00000000000000000000
314,649.3999732829885011
307,49355.4337759908961
311,34581.8923302759047
1039,34794.7296143581682
345,493.5511970330389676
357,0.00000000000000000000
358,0.00000000000000000000
360,53384.4315474596403
362,227680.1042049777603
401,31292.6045984816625
1045,240.9295559507160818
472,0.00000000000000000000
1044,319.9799131262849593
480,3945.3825305792615357
1179,0.00000000000000000000
1246,31.9169793907694279
509,3706.0971761972391631
1159,192.5884228927819907
1346,0.00000000000000000000
544,2472.5033980660483074
952,4837.0055499721849557
598,123967.2183095275850
1314,37015.4310428601036
58,3940.8497978444395642
615,0.00000000000000000000
1939,155761.5524834215029
617,35549.7735284253193
667,0.00000000000000000000
945,39670.780162769007
1245,0.00000000000000000000
739,78531.6600444585636
1173,96681.5587898752295
1683,0.00000000000000000000
891,15134.8886888593784
60,0.00000000000000000000
890,6617.0357916517572667
247,2274084.8107592306391
1250,0.00000000000000000000
907,4.6289769157237458
1464,19136.9577537625358
906,7945.0242219900835651
1098,0.00000000000000000000
2617,3086.0760403804793052
1180,0.00000000000000000000
1339,15060.7210021061422
1441,32077.7516048837369
942,17210.3618271706996
1474,0.00000000000000000000
1488,24767.6423976773115
1761,166195.1096224453888
600,306315.9099832928886
1595,2295581.5219123998488
1623,310817.1924699838289
2254,214964.6456693979202
725,0.00000000000000000000
1671,22568.9860196676128
1741,7191.0048212526968068
1740,0.00000000000000000000
2139,4828.5881180538277000
1902,1513.9126587439319122
2103,0.00000000000000000000
2102,0.00000000000000000000
249,4472356.3877829422703
2768,503075.747984867887
2781,0.00000000000000000000
2874,9523.2782249590309151
2802,0.00000000000000000000
2843,0.00000000000000000000
3770,119481.814246511129
3798,23987.0876387965595
3847,1857.7178814193674850
3965,1599.2377840798600356
106,7344.5308125113185473
1207,289199.3188169597724
172,244657.287717981363
214,0.00000000000000000000
293,17369.0110443895972
292,370100.427024406893
972,0.00000000000000000000
1161,7136.3945613341865219
383,69.4201654951896779
384,2835.6062230178745221
408,30287.5479994802199
411,207153.0132238115865
57,0.00000000000000000000
471,4954.1947832097925961
460,8705.0907845506385071
462,22135.8993016672440
469,63110.3699874031675
1603,0.00000000000000000000
955,0.00000000000000000000
536,0.00000000000000000000
616,43967.3538875092828
620,541.1574439564954859
1177,36843.1287519572814
622,3.0744403975355831
1383,0.00000000000000000000
1645,0.00000000000000000000
661,0.00000000000000000000
676,74334.8600498029803
755,0.00000000000000000000
805,0.00000000000000000000
815,0.00000000000000000000
808,12220.387096761865
633,0.00000000000000000000
901,11169.5230178539755
905,65.0960368729820300
1053,4303.7547215401455440
1066,1002.0080914833673255
1097,21.3171190633270169
1112,0.00000000000000000000
1457,48036.3064402936571
1106,564.6380717873994095
737,433361.887943500452
2087,0.00000000000000000000
2088,73097.12547776386112
1319,17264.6414922285558
2591,81403.3457331141302
2251,0.00000000000000000000
1365,2544.1470411694613904
1775,72837.3925309936950
1362,36190.409175240654
1368,40146.4226910061444
3129,0.00000000000000000000
3674,0.00000000000000000000
1773,9509.1311225314701055
1781,108535.4811517598253
1796,1104.7154603470093352
1822,1801.9460649145663153
1825,0.00000000000000000000
1838,8751.0963317031421338
2576,0.00000000000000000000
1888,0.00000000000000000000
1907,18088.6103056572978
1925,1384975.3496153821313
1967,23176.2410222358330
2129,243934.032089386831
2154,6195.6821463239704683
2136,706.2485304091991640
2221,177061.7747130018416
2227,10483.9670031526535
2234,0.00000000000000000000
36,0.00000000000000000000
2286,0.00000000000000000000
2496,0.00000000000000000000
2459,50.0391499166178106
3656,0.00000000000000000000
3537,1486.9222691300455640
2710,4978.6986499289210640
2782,3057.2346465597113975
2784,78.3117060398811357
2803,18099.1422580581582
3440,2146.8541945134813184
2881,0.00000000000000000000
2883,0.00000000000000000000
3057,33878.6562125888665
3224,0.00000000000000000000
3053,9878.6294342617965066
3303,7067.8442455176921740
1461,30828.9212768825834
3582,0.00000000000000000000
3650,2310.5961948718164297
3642,8879.1096871725040002
3644,8311.3105764382875416
3698,2657.6041050128865577
3725,0.00000000000000000000
3738,1192.0406695297383222
3784,6142.9205212191908727
3985,380.1144356930767014
3797,2160.5920841420299366
2550,0.00000000000000000000
3833,188.6431138652026330
3905,7443.2461960465985774
3940,0.00000000000000000000
1,216061.7599733635833
1537,529.3575700139799588
93,6238.1929502191979984
218,0.00000000000000000000
1931,20501.5788413956433
112,0.00000000000000000000
184,0.00000000000000000000
188,32.9236154010843938
308,35290.5720636499328
334,16084.5233666527998
1212,0.00000000000000000000
343,29580.372972290580
2095,6134735.8160682327799
338,549.3159890472801362
1323,73838.2519684872886
1382,46889.8918559610105
483,10837.333800827648
1489,47949.4000066182891
545,0.00000000000000000000
752,0.00000000000000000000
956,0.00000000000000000000
1473,16200.0401858474892
542,4264.0006243404979370
546,72069.949672046994
597,58621.805921135498
674,7576.5497342808161138
1646,0.00000000000000000000
630,27795.9678940989523
773,0.00000000000000000000
3586,2483.8811918635095423
809,2700.1364932259910169
872,0.00000000000000000000
915,1148.6248886304925238
260,15946.7324340609736
1055,234050.9730018285220
1056,33633.6967342843113
1169,255241.8346974203283
3130,0.00000000000000000000
1188,18215.1111952354739
1758,1749.9308857519311260
1189,4936.4293395222820831
1237,7035.9258274575327226
1312,0.00000000000000000000
1341,0.00000000000000000000
1348,0.00000000000000000000
1392,828.1332122171430200
1465,173758.8128037241877
3585,0.00000000000000000000
1471,63131.5265713661389
1482,6237990.9249360589013
2228,154114.0425510425561
1525,0.00000000000000000000
1640,96134.6529803182333
1516,12444.8535493892138
1942,25469.131389692299
1591,16413.4598030056857
1615,0.00000000000000000000
1975,9858.6873637761947655
2964,0.00000000000000000000
1745,10267.8404878702278
1830,0.00000000000000000000
1893,31297.622104954875
1930,42478.9242560805238
1970,274148.393730866196
1988,272.6565608865316057
1991,4538.2590081768255914
2072,19425.4543278947795
2406,0.00000000000000000000
2868,8050.6817643632355975
2078,238.0097489183756813
2155,0.00000000000000000000
2515,0.00000000000000000000
2218,14041.0082573995667
2207,15345.8963295207764
2217,0.00000000000000000000
2501,0.00000000000000000000
2614,24503.1282159406763
2664,8745.4079719347367096
2682,0.00000000000000000000
2707,0.00000000000000000000
2788,18630.3909073253762
2757,0.00000000000000000000
3036,0.00000000000000000000
2971,6426.6378417195508248
3132,0.00000000000000000000
3218,11460.6594136443130
2887,0.00000000000000000000
3310,0.00000000000000000000
3371,3943.7664367938637084
3373,0.00000000000000000000
3504,0.00000000000000000000
3594,0.00000000000000000000
3436,0.00000000000000000000
1294,314840.6927377787339
3507,0.00000000000000000000
3589,10723.3498461163563
3578,6459.1398283465124552
3597,29226.4789721987668
3646,23806.8465473687022
3661,2277.0514119671476465
391,0.00000000000000000000
72,0.00000000000000000000
3882,0.00000000000000000000
3727,20652.107688155169
3743,41861.5258806699272
3874,348459.6170182942856
392,11619.8562626263482
3895,9735.5169402929142605
3920,7212.3340695681225417
3925,4117.1446716543587129
8,73370.1699649409196
34,13225.503367336500
89,5836.4980804745334553
90,0.00000000000000000000
1251,0.00000000000000000000
180,0.00000000000000000000
182,1969.1506219318997664
190,4126.7472053406912789
1380,0.00000000000000000000
309,107912.3647332924141
321,0.00000000000000000000
1377,13185.0329262191031
352,94.3897246092081505
447,0.00000000000000000000
529,11883.739530939039
2493,0.00000000000000000000
549,62395.903850024630
964,213022.9104162099153
660,35775.317618811479
965,117202.3535632263492
732,86143.2017980857938
1020,62272.0508629615662
3654,143.7667523079974161
1024,26762.3670191109178
